Model,Featurizer,Transformation,Training_dataset,Mode,AUC_avg,AUC_std,Repeat_1,Repeat_2,Repeat_3,Repeat_4,Repeat_5,Repeat_6,Repeat_7,Repeat_8,Repeat_9,Repeat_10
LinearSVC,concat_w,standardization,1440_pairs,Stratified,0.7814122221870949,0.012293752468842439,0.7828317157219183,0.7969871328759761,0.7881508646580886,0.7614444690335429,0.7890360722076443,0.7738215674496539,0.7876924536056399,0.781661977174291,0.7587256172741931,0.7937703518700009
GaussianNB,concat_w,standardization,1440_pairs,LODO,0.48475388068666814,0.0,0.48475388068666814,0.48475388068666814,0.48475388068666814,0.48475388068666814,0.48475388068666814,0.48475388068666814,0.48475388068666814,0.48475388068666814,0.48475388068666814,0.48475388068666814
KNeighborsClassifier,concat_w,standardization,1440_pairs,LODO,0.6015064335620119,0.0,0.6015064335620119,0.6015064335620119,0.6015064335620119,0.6015064335620119,0.6015064335620119,0.6015064335620119,0.6015064335620119,0.6015064335620119,0.6015064335620119,0.6015064335620119
DecisionTreeClassifier,concat_w,standardization,1440_pairs,LODO,0.5676156302361608,0.02192065218785857,0.5871850399924124,0.5791470392968924,0.5977047832822232,0.5405456672251905,0.5620751794126015,0.5855806013088426,0.5247067749992097,0.5785226518289021,0.5711090386013722,0.549579526413961
RandomForestClassifier,concat_w,standardization,1440_pairs,LODO,0.7084991780215611,0.005171255838246174,0.7075969776485094,0.7164411495052323,0.7083162087825235,0.7079644968543518,0.7000331952831084,0.7060518162562043,0.7055064651765673,0.7180455881888022,0.7040877620056274,0.7109481205146849
MLPClassifier,concat_w,standardization,1440_pairs,LODO,0.6736176535677025,0.019007651238731774,0.6335240744838924,0.6511412854478202,0.6770415099111631,0.7007208118617813,0.6891261736903671,0.68191015143372,0.659068635199646,0.6768439189402802,0.68734785495242,0.6794521197559357
LinearSVC,concat_w,standardization,1440_pairs,LODO,0.7179610192532643,0.018985382833051036,0.6795390597831241,0.6992744459549176,0.7372672378362998,0.7098416110777402,0.7232224716259366,0.7327542600613323,0.7115250861496633,0.7503793746640954,0.7170497296955518,0.7187569156839809
GaussianNB,concat_w,standardization,1440_pairs,LOEO,0.4974866428503685,1.1102230246251565e-16,0.49748664285036837,0.49748664285036837,0.49748664285036837,0.49748664285036837,0.49748664285036837,0.49748664285036837,0.49748664285036837,0.49748664285036837,0.49748664285036837,0.49748664285036837
KNeighborsClassifier,concat_w,standardization,1440_pairs,LOEO,0.5311403370111599,0.0,0.5311403370111599,0.5311403370111599,0.5311403370111599,0.5311403370111599,0.5311403370111599,0.5311403370111599,0.5311403370111599,0.5311403370111599,0.5311403370111599,0.5311403370111599
DecisionTreeClassifier,concat_w,standardization,1440_pairs,LOEO,0.5903275267933357,0.010739873932481176,0.6022809901678734,0.5973333122569632,0.5921327179033227,0.5864420979418924,0.6094574942303437,0.5800085359299422,0.577289684170592,0.5834703297398122,0.5983133634725427,0.5765467421200721
RandomForestClassifier,concat_w,standardization,1440_pairs,LOEO,0.8265491132117226,0.0049428042934281016,0.8304867060794789,0.8319923492776073,0.820156650121716,0.8343278745534444,0.829660775821188,0.8251122316714615,0.8248000379374665,0.821342195947014,0.828325060858019,0.8192872498498307
MLPClassifier,concat_w,standardization,1440_pairs,LOEO,0.7477474629319338,0.02199604193443517,0.7270517846416491,0.7663407732920237,0.739903101387879,0.7095847428155923,0.7165794631848503,0.7623020138471752,0.7672496917580854,0.7584055199013626,0.753370901963264,0.7766866365274573
LinearSVC,concat_w,standardization,1440_pairs,LOEO,0.7600644936928962,0.014443534172237597,0.7652105529385729,0.7457913123201922,0.7781013878789795,0.7754694761468179,0.7587611836489518,0.7774295785779773,0.7501620245961241,0.7526911890234265,0.7316200878884639,0.7654081439094559
GaussianNB,concat_w,standardization,1440_pairs,External,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,concat_w,standardization,1440_pairs,External,0.6842105263157895,0.0,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895
DecisionTreeClassifier,concat_w,standardization,1440_pairs,External,0.5570175438596492,0.09936305391695843,0.3976608187134503,0.7602339181286549,0.4970760233918128,0.5614035087719299,0.5321637426900584,0.5723684210526315,0.6140350877192984,0.6425438596491228,0.5657894736842105,0.4269005847953216
RandomForestClassifier,concat_w,standardization,1440_pairs,External,0.791483918128655,0.024174392168269936,0.819078947368421,0.7711988304093568,0.8146929824561404,0.8121345029239766,0.7605994152046783,0.7942251461988303,0.7748538011695907,0.8267543859649124,0.7839912280701754,0.7573099415204679
MLPClassifier,concat_w,standardization,1440_pairs,External,0.6343567251461989,0.05864997092611741,0.6593567251461988,0.652046783625731,0.5855263157894738,0.6469298245614036,0.5855263157894737,0.6067251461988304,0.5124269005847953,0.6864035087719299,0.6900584795321638,0.7185672514619883
LinearSVC,concat_w,standardization,1440_pairs,External,0.6570175438596492,0.0534174195431229,0.6798245614035087,0.6235380116959064,0.584795321637427,0.6483918128654971,0.5869883040935673,0.7536549707602339,0.7383040935672515,0.6425438596491229,0.672514619883041,0.6396198830409358
GaussianNB,codrug_w_o,original,1440_pairs,Standard,0.687000094843666,0.0073172219575771405,0.6919240618380702,0.6790569378141696,0.6873478549524201,0.6922955328633302,0.6953858556479404,0.6904381777370301,0.6874664095349499,0.6908096487622901,0.6862334418766399,0.6690430274098194
KNeighborsClassifier,codrug_w_o,original,1440_pairs,Standard,0.5608050646517657,0.008778325867492163,0.5584632164648604,0.5466551800448927,0.5602217761057191,0.5687379469507763,0.568706332395435,0.5766969112579432,0.5641933546204674,0.5481687268818565,0.5574396952356865,0.5587675065600203
DecisionTreeClassifier,codrug_w_o,original,1440_pairs,Standard,0.6011784325503462,0.010496625873379413,0.6052527583699536,0.622814643862034,0.594733015080143,0.5833517751572824,0.6083430811545635,0.5943615440548828,0.6035139578261831,0.5965903702064431,0.6095760488128734,0.5932471309791028
RandomForestClassifier,codrug_w_o,original,1440_pairs,Standard,0.8524663304985616,0.006729008238534712,0.8450926306471499,0.8500956340299074,0.848135531598748,0.8608880528595366,0.8546876481932282,0.8581652492807689,0.8593152287313078,0.850249754987196,0.8587659258322532,0.8392676488255192
MLPClassifier,codrug_w_o,original,1440_pairs,Standard,0.8247462931933862,0.010073191757507894,0.8090401820998387,0.8275900224463343,0.833241124213588,0.8179791976225854,0.8346321646486042,0.8142644873699851,0.814707091144763,0.8221523189276343,0.840804906578989,0.8330514368815403
LinearSVC,codrug_w_o,original,1440_pairs,Standard,0.7779235560051848,0.008169622575935932,0.7863014131706237,0.7842701779899466,0.7700199171698651,0.7800022130188738,0.7891072049571621,0.7835904650501091,0.782602510195694,0.7666055451930068,0.7688027567892257,0.7679333565173407
GaussianNB,codrug_w_o,original,1440_pairs,Stratified,0.6926685846163574,0.009263161520577235,0.6938999715469002,0.6992191204830704,0.6940698997818595,0.6908096487622901,0.6805428219152098,0.6931570294963801,0.6983102020170087,0.7028903607220764,0.702024912269609,0.6717618791691695
KNeighborsClassifier,codrug_w_o,original,1440_pairs,Stratified,0.5665976415541716,0.005360759262780738,0.5745826878694951,0.5718282697353861,0.562430843160191,0.5634741234864532,0.573480130251968,0.5647940311719516,0.5623122885776611,0.5568350668647846,0.5684455123138694,0.5677934621099554
DecisionTreeClassifier,codrug_w_o,original,1440_pairs,Stratified,0.598765451613923,0.014967294213946327,0.6035139578261831,0.593871518447093,0.6095760488128734,0.6332000252916442,0.5798899813474123,0.5974518668394929,0.5855806013088426,0.5970803958142329,0.6061142550030033,0.5813758654484524
RandomForestClassifier,codrug_w_o,original,1440_pairs,Stratified,0.85638653536088,0.006670897665327004,0.8559719895039677,0.84039786917897,0.8616586576459803,0.8590623122885778,0.8605126300148588,0.8546481299990516,0.8557546394359963,0.8521387246688376,0.8671437829976921,0.8565766178748696
MLPClassifier,codrug_w_o,original,1440_pairs,Stratified,0.828385918877051,0.01284501856440415,0.8382520312351808,0.841002497549872,0.8310439126173691,0.8377857165438969,0.83045113970472,0.833019822326199,0.8004568303246815,0.8334071006291296,0.8314469981979703,0.8069931396414909
LinearSVC,codrug_w_o,original,1440_pairs,Stratified,0.7800030033827575,0.013325165883170438,0.7572318295343176,0.7647719009832127,0.789644652397964,0.7748569441370807,0.790482438114508,0.7873525971357213,0.7893680250387278,0.761444469033543,0.7928851443204451,0.7919920331320539
GaussianNB,codrug_w_o,original,1440_pairs,LODO,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,codrug_w_o,original,1440_pairs,LODO,0.6053792165913185,1.1102230246251565e-16,0.6053792165913187,0.6053792165913187,0.6053792165913187,0.6053792165913187,0.6053792165913187,0.6053792165913187,0.6053792165913187,0.6053792165913187,0.6053792165913187,0.6053792165913187
DecisionTreeClassifier,codrug_w_o,original,1440_pairs,LODO,0.5538972843096961,0.011047290111803616,0.5593563276532515,0.5387910594037495,0.5574989725269514,0.5435174354272707,0.5650469476146818,0.5560130884259112,0.5422844677689609,0.5604707407290316,0.5421659131864311,0.573827890360722
RandomForestClassifier,codrug_w_o,original,1440_pairs,LODO,0.6143040055641618,0.01597547565200024,0.5957051626568873,0.6173374221491575,0.5837469570990483,0.6259563402990737,0.6427081028105339,0.6055926148398721,0.6262487749359805,0.6123028042110588,0.6101451108090165,0.6232967658309886
MLPClassifier,codrug_w_o,original,1440_pairs,LODO,0.6541067307388321,0.01246230663922684,0.6724573993866777,0.6621668616230912,0.6367408554898675,0.6534491479877336,0.6759587113907243,0.6441307578008915,0.6390091998356042,0.6557649141664822,0.6476636843602794,0.6537257753469699
LinearSVC,codrug_w_o,original,1440_pairs,LODO,0.5261863361891814,0.0006194738810588858,0.5260662008788847,0.5279235560051848,0.5260108754070374,0.5260582972400493,0.5263349245992855,0.5262005627390851,0.5256156934652714,0.5261136227118967,0.5259397426575195,0.5255998861876008
GaussianNB,codrug_w_o,original,1440_pairs,LOEO,0.5053902816856881,0.0,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881
KNeighborsClassifier,codrug_w_o,original,1440_pairs,LOEO,0.5429088552369511,0.0,0.5429088552369511,0.5429088552369511,0.5429088552369511,0.5429088552369511,0.5429088552369511,0.5429088552369511,0.5429088552369511,0.5429088552369511,0.5429088552369511,0.5429088552369511
DecisionTreeClassifier,codrug_w_o,original,1440_pairs,LOEO,0.5597768012392905,0.015373406398855148,0.5422844677689609,0.5617037083873415,0.5790284847143625,0.5908997502450128,0.5657898896652018,0.5514368815402612,0.5509468559324713,0.5670228573235118,0.5450033195283107,0.5436517972874713
RandomForestClassifier,codrug_w_o,original,1440_pairs,LOEO,0.8174117163542094,0.00458903239430073,0.8164537953273687,0.8217808479023743,0.8161929752458033,0.8218085106382979,0.8139206790806487,0.8087161329075906,0.8128418323796277,0.8190619961430243,0.8183467168284279,0.8249936770889317
MLPClassifier,codrug_w_o,original,1440_pairs,LOEO,0.6341642692295533,0.0058305224577989805,0.6396256836647594,0.6416648224842718,0.6432613575290063,0.6285526856564763,0.6292086876798078,0.6264819322816224,0.633539881761563,0.6306629572255067,0.638977585280263,0.6296670987322563
LinearSVC,codrug_w_o,original,1440_pairs,LOEO,0.5915699788182479,0.0008590699160132832,0.5906152192469414,0.592164332458664,0.5912791249091081,0.5905440864974234,0.5911210521324017,0.592338212513041,0.5925278998450887,0.5931522873130789,0.5911605703265784,0.5907970029401537
GaussianNB,codrug_w_o,original,1440_pairs,External,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,codrug_w_o,original,1440_pairs,External,0.5650584795321637,0.0,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637,0.5650584795321637
DecisionTreeClassifier,codrug_w_o,original,1440_pairs,External,0.5493421052631579,0.038233509919126614,0.5380116959064327,0.5643274853801169,0.5116959064327485,0.5372807017543859,0.5365497076023391,0.5102339181286549,0.5921052631578947,0.6410818713450293,0.5241228070175439,0.5380116959064327
RandomForestClassifier,codrug_w_o,original,1440_pairs,External,0.7234283625730995,0.025025235416752764,0.6776315789473684,0.7149122807017544,0.7375730994152045,0.7284356725146199,0.7646198830409356,0.7576754385964912,0.7138157894736842,0.7236842105263157,0.6933479532163742,0.7225877192982457
MLPClassifier,codrug_w_o,original,1440_pairs,External,0.5668859649122806,0.011101729264751024,0.5584795321637427,0.5584795321637427,0.5533625730994153,0.5716374269005848,0.5789473684210527,0.577485380116959,0.5504385964912281,0.5855263157894737,0.5694444444444445,0.5650584795321638
LinearSVC,codrug_w_o,original,1440_pairs,External,0.7017543859649121,0.00032691052302629434,0.7017543859649121,0.7017543859649121,0.7017543859649121,0.7017543859649121,0.7017543859649121,0.7010233918128655,0.7017543859649121,0.7024853801169592,0.7017543859649121,0.7017543859649121
GaussianNB,codrug_w_o,standardization,1440_pairs,Standard,0.686540893427334,0.008592358689679327,0.6957573266732003,0.68858082261073,0.6695330530176093,0.68932376466125,0.6786854667889096,0.6915525908128103,0.6900667067117701,0.6752236729790395,0.68932376466125,0.6973617653567703
KNeighborsClassifier,codrug_w_o,standardization,1440_pairs,Standard,0.6103351933230059,0.012083450058684017,0.6059996522398913,0.6026485093737156,0.6177326040909236,0.5902793145964402,0.6081929120166925,0.6239132496601435,0.6071456798710125,0.6364009990199487,0.6051183965097531,0.6059206158515381
DecisionTreeClassifier,codrug_w_o,standardization,1440_pairs,Standard,0.6027117384843982,0.00946746558397327,0.6068571970535234,0.5840947172078026,0.602028073725143,0.6103189908633935,0.6152666687743037,0.5996806929910532,0.5886709240934526,0.6118048749644336,0.6076001391040435,0.6007951060668332
RandomForestClassifier,codrug_w_o,standardization,1440_pairs,Standard,0.8526327020960449,0.005563861696822059,0.8553238911194713,0.8519450855173722,0.8516842654358067,0.8478075305870825,0.8517198318105657,0.8501351522240841,0.8567228351933232,0.8650651259840031,0.8426859726217952,0.853237330466947
MLPClassifier,codrug_w_o,standardization,1440_pairs,Standard,0.8128924156681736,0.0088154285127199,0.803389080332585,0.8252663526287504,0.8117432265815181,0.8125968195757327,0.8129050614903103,0.8281986026366539,0.8171493155448769,0.7983070405614745,0.8048591571559547,0.81450950017388
LinearSVC,codrug_w_o,standardization,1440_pairs,Standard,0.750678922575954,0.0141730974879806,0.7261310107173342,0.7249454648920364,0.7475577755998862,0.7659416395308399,0.7544260377477792,0.7435901489045558,0.7612389744238248,0.7630805222724542,0.7596503430179254,0.7602273086529038
GaussianNB,codrug_w_o,standardization,1440_pairs,Stratified,0.687086244506971,0.011571558584026196,0.6867234674844298,0.6984761784325503,0.6558044323606589,0.6908096487622901,0.6892052100787203,0.6911811197875501,0.6979861528247604,0.68969523568651,0.6797998798646897,0.6911811197875501
KNeighborsClassifier,codrug_w_o,standardization,1440_pairs,Stratified,0.6151085959975973,0.010849657130147366,0.6315125984003035,0.6250158072776706,0.6174164585375107,0.6211351206095286,0.6038617179349373,0.5998861876007714,0.6023244601814676,0.6150256077898264,0.6283076728525813,0.6066003287913754
DecisionTreeClassifier,codrug_w_o,standardization,1440_pairs,Stratified,0.59655164237615,0.01824372367810146,0.569994625525592,0.5864420979418924,0.5780326262211122,0.5996806929910532,0.6022809901678734,0.5859520723341027,0.598194808890013,0.6402579747715849,0.6069757516360532,0.5977047832822232
RandomForestClassifier,codrug_w_o,standardization,1440_pairs,Stratified,0.8550136732951851,0.006149821390459322,0.8606351364168062,0.8431839018684202,0.8591097341215894,0.8591097341215895,0.8522454237931143,0.8485109544434257,0.8634211691062565,0.8555768075622017,0.8491353419114162,0.8592085296070311
MLPClassifier,codrug_w_o,standardization,1440_pairs,Stratified,0.8159242515254024,0.011763531878901511,0.8242863014131706,0.8020849799247574,0.8076175271094812,0.8115456356106352,0.8256220163763397,0.815521165944801,0.8386155986216054,0.7982912332838038,0.8105181625620437,0.8251398944073852
LinearSVC,codrug_w_o,standardization,1440_pairs,Stratified,0.7621842496285289,0.01668853038755023,0.7617606145869558,0.743376750656002,0.7688817931775789,0.7813537352597135,0.7650485283424489,0.7412111536151245,0.7842227561569347,0.7352360026556226,0.7597768012392906,0.7809743605956182
GaussianNB,codrug_w_o,standardization,1440_pairs,LODO,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,codrug_w_o,standardization,1440_pairs,LODO,0.5928993708703487,0.0,0.5928993708703487,0.5928993708703487,0.5928993708703487,0.5928993708703487,0.5928993708703487,0.5928993708703487,0.5928993708703487,0.5928993708703487,0.5928993708703487,0.5928993708703487
DecisionTreeClassifier,codrug_w_o,standardization,1440_pairs,LODO,0.5545422212386583,0.00801635073469873,0.5514368815402612,0.545256235971041,0.5598463532610414,0.5377082608833107,0.5565031140337011,0.5548986753501312,0.5631895924883817,0.5525512946160414,0.566532831715722,0.5574989725269514
RandomForestClassifier,codrug_w_o,standardization,1440_pairs,LODO,0.60614705510417,0.011766747078935354,0.5905401346780057,0.6290980367361133,0.6152034396636211,0.6058652903796908,0.6069006670671178,0.6130062280674022,0.6138282065062756,0.587655306503114,0.5994554392842466,0.5999178021561127
MLPClassifier,codrug_w_o,standardization,1440_pairs,LODO,0.6401101767253643,0.02351181862815788,0.6704103569283298,0.6713983117827448,0.6222139673105498,0.6256757611204198,0.6664901520660113,0.6456324491796023,0.6313979956371913,0.5987954854414972,0.6182463406152192,0.6508409471720781
LinearSVC,codrug_w_o,standardization,1440_pairs,LODO,0.500151749865638,0.0013022971314112723,0.497802788403781,0.4984904049824539,0.5005927729126489,0.5018810660428061,0.5008298820777086,0.5002054946097183,0.5012092567418039,0.5015807277670639,0.5001422654990357,0.49878283961936065
GaussianNB,codrug_w_o,standardization,1440_pairs,LOEO,0.5053902816856881,0.0,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881,0.5053902816856881
KNeighborsClassifier,codrug_w_o,standardization,1440_pairs,LOEO,0.5305317568208403,0.0,0.5305317568208403,0.5305317568208403,0.5305317568208403,0.5305317568208403,0.5305317568208403,0.5305317568208403,0.5305317568208403,0.5305317568208403,0.5305317568208403,0.5305317568208403
DecisionTreeClassifier,codrug_w_o,standardization,1440_pairs,LOEO,0.5746941291770732,0.02893854564714134,0.5670228573235118,0.5925041889285827,0.5878094274604028,0.6108090164711834,0.5536657076918214,0.5399370870348709,0.5362223767822706,0.6007951060668332,0.6156381397995638,0.5425373842116912
RandomForestClassifier,codrug_w_o,standardization,1440_pairs,LOEO,0.8181878536878378,0.0035687449139127424,0.8199867218867566,0.8133832316398469,0.8167422781448579,0.8160546615661851,0.818785368783788,0.8204293256615346,0.8146636211311687,0.8212513041004078,0.8148888748379756,0.8256931491258576
MLPClassifier,codrug_w_o,standardization,1440_pairs,LOEO,0.7468258986437355,0.01636874140857497,0.736824634061522,0.7736872055894535,0.7627485694413709,0.7212070437229301,0.7430131832695772,0.723752015427903,0.7417406974170907,0.7532325882836458,0.7469491954095666,0.765103853814296
LinearSVC,codrug_w_o,standardization,1440_pairs,LOEO,0.6229798299136924,0.0020714333683108854,0.6222297745882204,0.6206806613764977,0.621700230786254,0.6260393285068446,0.627335525275837,0.6220242799785021,0.6228936802503873,0.6231465966931174,0.6205146849609561,0.623233536720306
GaussianNB,codrug_w_o,standardization,1440_pairs,External,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KNeighborsClassifier,codrug_w_o,standardization,1440_pairs,External,0.5789473684210528,1.1102230246251565e-16,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527
DecisionTreeClassifier,codrug_w_o,standardization,1440_pairs,External,0.5329678362573099,0.06624634250857023,0.49780701754385964,0.3464912280701754,0.5519005847953217,0.5760233918128654,0.550438596491228,0.5526315789473684,0.5635964912280702,0.5497076023391813,0.5489766081871346,0.5921052631578947
RandomForestClassifier,codrug_w_o,standardization,1440_pairs,External,0.7048245614035087,0.02540202048885845,0.7595029239766081,0.6966374269005848,0.7214912280701754,0.731359649122807,0.6699561403508771,0.7043128654970761,0.6900584795321637,0.702485380116959,0.6743421052631579,0.6980994152046784
MLPClassifier,codrug_w_o,standardization,1440_pairs,External,0.5566520467836258,0.07528902649581178,0.64546783625731,0.5869883040935673,0.641812865497076,0.45175438596491224,0.4407894736842105,0.4656432748538012,0.6286549707602338,0.5299707602339182,0.5811403508771931,0.5942982456140351
LinearSVC,codrug_w_o,standardization,1440_pairs,External,0.7698099415204677,0.0017740732601625058,0.7690058479532165,0.7704678362573099,0.766812865497076,0.7711988304093568,0.7719298245614035,0.7704678362573099,0.7719298245614035,0.7668128654970761,0.77046783625731,0.7690058479532164
GaussianNB,codrug_w,original,1440_pairs,Standard,0.47416656128481555,0.03055128806256277,0.4409123960671494,0.4843982169390787,0.4246071891498846,0.4412087825234738,0.5298006702285732,0.507623059656666,0.48358019031962307,0.48012630014858837,0.46371044228762914,0.4856983655274889
KNeighborsClassifier,codrug_w,original,1440_pairs,Standard,0.5195856122158642,0.00825146186444531,0.5243234485156966,0.5154002402706206,0.53281195662483,0.5159416395308399,0.5240428693370427,0.5049634851885808,0.5206680155543613,0.5286348835003635,0.5210513420378742,0.5080182415984319
DecisionTreeClassifier,codrug_w,original,1440_pairs,Standard,0.623393980588663,0.015821886348851184,0.6229331984445639,0.5826088331067624,0.6182384369763839,0.619724321077424,0.6323385286585945,0.6426053555056749,0.6286238184059941,0.617495494925864,0.630599728114824,0.6387720906705447
RandomForestClassifier,codrug_w,original,1440_pairs,Standard,0.852173105497771,0.006440747264509157,0.8507990578862509,0.8390740096740539,0.8531108722455818,0.8575092472574373,0.8613267048148969,0.848088109765736,0.8544465872087509,0.8600384116847396,0.8455115235054217,0.8518265309348425
MLPClassifier,codrug_w,original,1440_pairs,Standard,0.5068247921342987,0.02587181716664446,0.4886108564383042,0.4549571622775126,0.5296860674654611,0.5182099838765768,0.5262875027662736,0.5182099838765768,0.4955186367803737,0.5121557965287218,0.47843492143783,0.5461770098953559
LinearSVC,codrug_w,original,1440_pairs,Standard,0.37542561095128196,0.041909533599957735,0.4628291865574911,0.402014637539123,0.35322152318927635,0.35804274287882143,0.3183032468148335,0.41922481110303184,0.4008251398944073,0.3425437071227593,0.3548852391641111,0.3423658752489646
GaussianNB,codrug_w,original,1440_pairs,Stratified,0.49778619076222697,0.0066583189201715465,0.5035526856564763,0.48488824254686863,0.50290458727198,0.49973522809901677,0.5015254022952166,0.5006639056621669,0.5070579494799405,0.4887965919509343,0.4935545825297967,0.4951827321298726
KNeighborsClassifier,codrug_w,original,1440_pairs,Stratified,0.5226170528911511,0.010148297163444573,0.5074412759634536,0.5374474408017451,0.5303973949606398,0.5198144225601468,0.5374158262464038,0.526295406405109,0.5206522082766906,0.5140289589326926,0.5085201226644747,0.5241574721001548
DecisionTreeClassifier,codrug_w,original,1440_pairs,Stratified,0.6158847333312256,0.01741473755671517,0.6095760488128734,0.6395150327210648,0.6167525528753439,0.6277623217729443,0.6031424868009231,0.6324570832411242,0.5868135689671524,0.6365432645189845,0.5917612468780626,0.6145237267237836
RandomForestClassifier,codrug_w,original,1440_pairs,Stratified,0.8556953621447315,0.006150838781719327,0.8564975814865164,0.8528974739970283,0.8529686067465461,0.8563592678068982,0.8682700515317252,0.8594456387720908,0.858267996585628,0.8588765767759476,0.844373399513136,0.8489970282317979
MLPClassifier,codrug_w,original,1440_pairs,Stratified,0.4976810723657172,0.0026220307243919783,0.49484682747937153,0.5034143719768581,0.4973878473649268,0.4968583035629604,0.4934913534191141,0.49962852897473997,0.49662514621731846,0.49974708355726977,0.49708750908918464,0.4977237520154279
LinearSVC,codrug_w,original,1440_pairs,Stratified,0.3651611551958521,0.03869289254955123,0.40806882488697793,0.3946761088805286,0.3694160791628466,0.3681475451297777,0.29822405235370364,0.420070500458411,0.3300322468464481,0.3568690525117764,0.39268044007461034,0.3134267016534412
GaussianNB,codrug_w,original,1440_pairs,LODO,0.3624766842654358,0.0,0.3624766842654358,0.3624766842654358,0.3624766842654358,0.3624766842654358,0.3624766842654358,0.3624766842654358,0.3624766842654358,0.3624766842654358,0.3624766842654358,0.3624766842654358
KNeighborsClassifier,codrug_w,original,1440_pairs,LODO,0.5050346179380989,1.1102230246251565e-16,0.5050346179380988,0.5050346179380988,0.5050346179380988,0.5050346179380988,0.5050346179380988,0.5050346179380988,0.5050346179380988,0.5050346179380988,0.5050346179380988,0.5050346179380988
DecisionTreeClassifier,codrug_w,original,1440_pairs,LODO,0.5824760519743291,0.009500023828088814,0.5856991558913723,0.5943615440548828,0.5662483007176504,0.5847032973981221,0.5796370649046821,0.6000363567386425,0.5725791154247416,0.5756694382093516,0.5796370649046821,0.5861891814991622
RandomForestClassifier,codrug_w,original,1440_pairs,LODO,0.6162909803673612,0.01575430673613126,0.6203882267395908,0.626659764155417,0.6424354272707155,0.6214512661629414,0.6005342859852676,0.6241701179222915,0.6155591034112105,0.6255334956213842,0.5837469570990483,0.6024311593057443
MLPClassifier,codrug_w,original,1440_pairs,LODO,0.47389902311023996,0.06468431305178782,0.46166735164869904,0.49925705794947994,0.45091840283266416,0.45660902279409443,0.3627137934304955,0.5860706269166324,0.4345578704435522,0.45589769529891566,0.4452277828712339,0.5860706269166324
LinearSVC,codrug_w,original,1440_pairs,LODO,0.355302551294616,0.06762102611825545,0.3089137238784736,0.41124213587935887,0.3695583446618823,0.41890866554961903,0.3607615946381715,0.38591887705099426,0.26580727767063955,0.47453447567259976,0.25354873383705856,0.303831684107363
GaussianNB,codrug_w,original,1440_pairs,LOEO,0.14622917391166892,2.7755575615628914e-17,0.1462291739116689,0.1462291739116689,0.1462291739116689,0.1462291739116689,0.1462291739116689,0.1462291739116689,0.1462291739116689,0.1462291739116689,0.1462291739116689,0.1462291739116689
KNeighborsClassifier,codrug_w,original,1440_pairs,LOEO,0.5160127722803579,0.0,0.5160127722803579,0.5160127722803579,0.5160127722803579,0.5160127722803579,0.5160127722803579,0.5160127722803579,0.5160127722803579,0.5160127722803579,0.5160127722803579,0.5160127722803579
DecisionTreeClassifier,codrug_w,original,1440_pairs,LOEO,0.6196934968859662,0.018422349113291218,0.584821851980652,0.6486516392146945,0.6432139356959944,0.6027552084979925,0.6242847206854035,0.6055926148398724,0.6106746546109829,0.6178511586734533,0.6299753406468338,0.6291138440137839
RandomForestClassifier,codrug_w,original,1440_pairs,LOEO,0.8245696468654169,0.004193878499517031,0.8227964654927129,0.8274477569472986,0.8208521703392243,0.8228478391451425,0.8287479055357088,0.8221760298441402,0.8342093199709147,0.8241954095665645,0.823318105655844,0.8191054661566185
MLPClassifier,codrug_w,original,1440_pairs,LOEO,0.5011879169169486,0.041789366036807905,0.49051563339761634,0.47192627485694416,0.4783756441465651,0.580067813221207,0.518462900319307,0.49534475672599665,0.4559451171319276,0.5763807657045303,0.4780634504125699,0.4667968132528217
LinearSVC,codrug_w,original,1440_pairs,LOEO,0.33651639214694445,0.040531441330301614,0.30842765009010153,0.3628521071101135,0.38041399260219405,0.3383666339982928,0.30055562581012296,0.31291691694856316,0.4257492649615883,0.2819346527141096,0.32244080174512346,0.3315062754892352
