Model,Featurizer,Transformation,Training_dataset,Mode,AUC_avg,AUC_std,Repeat_1,Repeat_2,Repeat_3,Repeat_4,Repeat_5,Repeat_6,Repeat_7,Repeat_8,Repeat_9,Repeat_10
RandomForestClassifier,codrug_w_o,original,all_in_one,Standard,0.8825909346177937,0.004735429726726044,0.8860509320258333,0.8879652029289155,0.8836452685919174,0.8726888351297059,0.8816634987148195,0.8827056828736203,0.8818065965397326,0.8888318897552758,0.8843418580037584,0.8762095816143596
MLPClassifier,codrug_w_o,original,all_in_one,Standard,0.8551563816229993,0.010385784718409256,0.8594725360174525,0.8696513812990043,0.847139123485323,0.8598991295332311,0.8734313238438777,0.8414638097500918,0.8503412748126229,0.8426355919390025,0.8591431410242564,0.8483865045251312
LinearSVC,codrug_w_o,original,all_in_one,Standard,0.8024791023176447,0.005482276476086678,0.8033133896364776,0.7997278441367691,0.8065425405533837,0.7977406743417499,0.7921463593753375,0.7995172473378404,0.8008348273106248,0.8082435146985767,0.8124014514979372,0.8043231742877508
GaussianNB,codrug_w_o,original,all_in_one,Stratified,0.6308092316996781,0.012396736606869838,0.637932803421388,0.6351221461433786,0.6342824589066247,0.6339287642827829,0.6422230382098192,0.6371768149124134,0.6435028187571549,0.60136725921766,0.6269871697950191,0.6155690433505412
KNeighborsClassifier,codrug_w_o,original,all_in_one,Stratified,0.6006215305527356,0.008897351848435884,0.6064728816121996,0.5999497807633324,0.6102555241160335,0.6090648422143984,0.6054441972482019,0.5981759077262025,0.6029116357431367,0.6018316521588872,0.5779154156856815,0.5941934682592824
DecisionTreeClassifier,codrug_w_o,original,all_in_one,Stratified,0.6828131412402532,0.01375982494311864,0.6896451173942156,0.6694278246970646,0.6798982655463637,0.6577586020692485,0.705180681253645,0.6717119899777523,0.6861621703350109,0.6932630624014515,0.6765287167635052,0.6985549819642741
RandomForestClassifier,codrug_w_o,original,all_in_one,Stratified,0.8838807050132838,0.0028346284717646617,0.8822466898503144,0.8785612458690628,0.8847684515195369,0.8818362960882995,0.8842176598915698,0.8884079961984578,0.8880516016156554,0.8821089919433225,0.8855109402337085,0.8830971769229108
MLPClassifier,codrug_w_o,original,all_in_one,Stratified,0.8580123982115472,0.008023557113180929,0.8694353845821544,0.8618646996565653,0.854488411776141,0.8652396483573448,0.8677020109294339,0.8446767609132341,0.8568103764822774,0.8453841501609176,0.8573719679460872,0.857150571311316
LinearSVC,codrug_w_o,original,all_in_one,Stratified,0.8064410220964641,0.011783604529180074,0.8244648681340043,0.810981273084649,0.7895003995939261,0.8048145668185843,0.8252856556580339,0.804501371579152,0.8013154200056161,0.8053977579540791,0.8104466812104456,0.7877022269261508
GaussianNB,codrug_w_o,original,all_in_one,LODO,0.5389820074734863,0.0,0.5389820074734863,0.5389820074734863,0.5389820074734863,0.5389820074734863,0.5389820074734863,0.5389820074734863,0.5389820074734863,0.5389820074734863,0.5389820074734863,0.5389820074734863
KNeighborsClassifier,codrug_w_o,original,all_in_one,LODO,0.598459403417068,0.0,0.598459403417068,0.598459403417068,0.598459403417068,0.598459403417068,0.598459403417068,0.598459403417068,0.598459403417068,0.598459403417068,0.598459403417068,0.598459403417068
DecisionTreeClassifier,codrug_w_o,original,all_in_one,LODO,0.6143562217854288,0.023651447699948907,0.6181232045272912,0.5666133874765104,0.6505065123010131,0.6072639695876622,0.600956865455645,0.608851545456509,0.6348305505756312,0.6268926712313972,0.5907132211590383,0.6388102900835907
RandomForestClassifier,codrug_w_o,original,all_in_one,LODO,0.7283897984750632,0.006072872685491359,0.726639955072683,0.734483335853295,0.7198684579994383,0.7375504892325637,0.723983195455429,0.7321505713113161,0.719317666371471,0.7264860574119273,0.7278009374257511,0.7356173186167569
MLPClassifier,codrug_w_o,original,all_in_one,LODO,0.7051023824437869,0.008195345060373591,0.7019623301725813,0.7016221353435428,0.7033879085037906,0.7237617988206578,0.7041600967665291,0.6999319610341923,0.7025779208156037,0.7134857550165237,0.7085394302006609,0.6915944877637861
LinearSVC,codrug_w_o,original,all_in_one,LODO,0.6127351664254703,0.00031213954519122166,0.6126530876730674,0.6134198760178845,0.6127124867702012,0.6128744843078385,0.6127934855390198,0.6125828887400911,0.6129122837332872,0.6127502861956499,0.6121184957988638,0.6125342894788
GaussianNB,codrug_w_o,original,all_in_one,LOEO,0.4943057865520445,0.0,0.4943057865520445,0.4943057865520445,0.4943057865520445,0.4943057865520445,0.4943057865520445,0.4943057865520445,0.4943057865520445,0.4943057865520445,0.4943057865520445,0.4943057865520445
KNeighborsClassifier,codrug_w_o,original,all_in_one,LOEO,0.570147633755967,1.1102230246251565e-16,0.5701476337559669,0.5701476337559669,0.5701476337559669,0.5701476337559669,0.5701476337559669,0.5701476337559669,0.5701476337559669,0.5701476337559669,0.5701476337559669,0.5701476337559669
DecisionTreeClassifier,codrug_w_o,original,all_in_one,LOEO,0.6280050543231743,0.03359979859342338,0.676372119143789,0.5901678294489924,0.5988292977946735,0.6017452534721472,0.5979005119122189,0.6010216644707,0.6196783808886106,0.6634825150657709,0.675783528090373,0.6550694429444672
RandomForestClassifier,codrug_w_o,original,all_in_one,LOEO,0.8526994189688315,0.0026820156730363864,0.8534192280277338,0.849312590448625,0.8515994556882736,0.8574475667969848,0.8525876406678616,0.8482785061667063,0.8544506123506922,0.8525606410782558,0.8512538609413137,0.8560840875218696
MLPClassifier,codrug_w_o,original,all_in_one,LOEO,0.6281492321316715,0.006391389044535017,0.6269628701643735,0.6354839406441022,0.6293550338034861,0.6257208890424866,0.6209149620925762,0.6185983973043611,0.6312774045834504,0.6211579583990323,0.6391828844201566,0.6328379808626909
LinearSVC,codrug_w_o,original,all_in_one,LOEO,0.5824934660993153,0.0005873204535708864,0.5824405469036871,0.5823811478065534,0.5828401408298594,0.5818249562606648,0.5828779402553081,0.5818789554398773,0.5838013262198414,0.5822137503509947,0.5818357560965073,0.5828401408298594
GaussianNB,codrug_w_o,standardization,all_in_one,Standard,0.634972298421064,0.006990448332090484,0.633998963215759,0.6337694667041062,0.6386752921355595,0.6364532259109663,0.6457005853511028,0.645770784284079,0.6232639263883188,0.6342095600146878,0.6251835972093225,0.6326975829967385
KNeighborsClassifier,codrug_w_o,standardization,all_in_one,Standard,0.6829097997710434,0.011438602567090905,0.6984685832775342,0.6818503358748946,0.6925556731537681,0.6794257727282544,0.6869127589260642,0.6681129446832408,0.6691011296628291,0.666468669676221,0.6877929455472276,0.6984091841804005
DecisionTreeClassifier,codrug_w_o,standardization,all_in_one,Standard,0.6773835237704386,0.011405102724831315,0.6859137741106335,0.6578720003455948,0.6646110979113118,0.6697896191977881,0.6761669222627816,0.6776141002656759,0.6694278246970646,0.6943484459036222,0.6900069118949392,0.6880845411149751
RandomForestClassifier,codrug_w_o,standardization,all_in_one,Standard,0.8808737607188372,0.00474122960505585,0.8914724496187658,0.8800705229280515,0.8786530444737239,0.881452901915891,0.8836371687150355,0.8755993908892585,0.8747435038987408,0.8779591550208438,0.8794738319977536,0.8856756377303066
MLPClassifier,codrug_w_o,standardization,all_in_one,Standard,0.8538674212151974,0.008463121344810984,0.866724625785688,0.8371546752489363,0.8563783830485776,0.851912650927706,0.8497850832667343,0.8600989264963173,0.8640678661684342,0.8443041665766681,0.8563999827202625,0.8518478519126509
LinearSVC,codrug_w_o,standardization,all_in_one,Standard,0.8018969911657343,0.007701729380611692,0.8127740458345033,0.8146694170248612,0.7882854180616455,0.798048469663261,0.7926539516599348,0.801121022960451,0.7993498498822819,0.8024818022766055,0.8037939823314687,0.8057919519623301
GaussianNB,codrug_w_o,standardization,all_in_one,Stratified,0.6395792383955763,0.009265286880616315,0.635915934077802,0.6360671317795968,0.6566327191826684,0.6493050305635354,0.6384754951724734,0.6451443938052142,0.6214117545413309,0.6360671317795968,0.6442966066915783,0.6324761863619672
KNeighborsClassifier,codrug_w_o,standardization,all_in_one,Stratified,0.6820080134781952,0.007150394472216042,0.6688500334794911,0.6919292826749034,0.6904470052055208,0.682401127502862,0.6754325334254919,0.6798334665313087,0.6842613992267317,0.6910139965872519,0.6771335075706849,0.6787777825777048
DecisionTreeClassifier,codrug_w_o,standardization,all_in_one,Stratified,0.6782361708102036,0.008427000836190919,0.6860271723869797,0.6771389074886061,0.6877227466142515,0.6825442253277749,0.6713501954770288,0.6784510875434693,0.6903687063956627,0.6783376892671231,0.6668952631919995,0.663525714409141
RandomForestClassifier,codrug_w_o,standardization,all_in_one,Stratified,0.8817369375985485,0.003923032899830879,0.8835156705618076,0.8849196492213318,0.8833266734345637,0.8863452275525413,0.8720705445277231,0.8819415944877637,0.8839665637082317,0.8795467308896905,0.878410048167268,0.8833266734345637
MLPClassifier,codrug_w_o,standardization,all_in_one,Stratified,0.8542643151824093,0.007197719613609169,0.8662656327623819,0.8565025811607664,0.8520206492861307,0.8413018122124545,0.8617891008056677,0.860482320668726,0.8528684363997667,0.8508704667689051,0.8450115558243514,0.8555305959349419
LinearSVC,codrug_w_o,standardization,all_in_one,Stratified,0.8030903730263299,0.010690269770235754,0.8018662116335832,0.8122988530574335,0.7957265049571248,0.8238654772447459,0.8009914249303409,0.7948517182538825,0.8106032788301617,0.7834362917683652,0.8088807050132838,0.7983832645743782
GaussianNB,codrug_w_o,standardization,all_in_one,LODO,0.5203144912197335,0.0,0.5203144912197335,0.5203144912197335,0.5203144912197335,0.5203144912197335,0.5203144912197335,0.5203144912197335,0.5203144912197335,0.5203144912197335,0.5203144912197335,0.5203144912197335
KNeighborsClassifier,codrug_w_o,standardization,all_in_one,LODO,0.6204748687819944,0.0,0.6204748687819944,0.6204748687819944,0.6204748687819944,0.6204748687819944,0.6204748687819944,0.6204748687819944,0.6204748687819944,0.6204748687819944,0.6204748687819944,0.6204748687819944
DecisionTreeClassifier,codrug_w_o,standardization,all_in_one,LODO,0.6041887163315117,0.030383064492743916,0.6306240145149793,0.5367626412078537,0.5692539473400003,0.6093267382335789,0.6183446011620622,0.6336317687971142,0.6031492321316716,0.6348305505756312,0.5838877249065815,0.6220759444456443
RandomForestClassifier,codrug_w_o,standardization,all_in_one,LODO,0.724195142233838,0.01005845961297197,0.72905101842452,0.7147196362615289,0.7150274315830397,0.7225495172473378,0.711071991705726,0.7383334773311445,0.7190665701881331,0.720710845195153,0.7439520919282028,0.7274688424735943
MLPClassifier,codrug_w_o,standardization,all_in_one,LODO,0.635085156705618,0.014552144371220285,0.6341879603430027,0.6311640063071041,0.6379490031751518,0.6258288874009116,0.661322547897272,0.6435973173207766,0.6203533706287663,0.6572294101129663,0.6141164654297254,0.6251025984405036
LinearSVC,codrug_w_o,standardization,all_in_one,LODO,0.6030752532561505,0.0008598054813497418,0.6021502473162408,0.6025930405857831,0.6037432231030088,0.6041536168650236,0.6027712378771842,0.6030196341015617,0.6022960451001145,0.6043318141564249,0.6017722530617534,0.6039214203944101
GaussianNB,codrug_w_o,standardization,all_in_one,LOEO,0.5782178110892715,0.0,0.5782178110892715,0.5782178110892715,0.5782178110892715,0.5782178110892715,0.5782178110892715,0.5782178110892715,0.5782178110892715,0.5782178110892715,0.5782178110892715,0.5782178110892715
KNeighborsClassifier,codrug_w_o,standardization,all_in_one,LOEO,0.5997769833898525,0.0,0.5997769833898525,0.5997769833898525,0.5997769833898525,0.5997769833898525,0.5997769833898525,0.5997769833898525,0.5997769833898525,0.5997769833898525,0.5997769833898525,0.5997769833898525
DecisionTreeClassifier,codrug_w_o,standardization,all_in_one,LOEO,0.6297600276475798,0.03650931141549383,0.7160831155366438,0.602830636974318,0.6580771972266022,0.6351923450763548,0.6086193489858954,0.6075123658120397,0.6054765967557293,0.6595027755578114,0.5883588569453746,0.6159470376050284
RandomForestClassifier,codrug_w_o,standardization,all_in_one,LOEO,0.851489027366784,0.0032361623967547687,0.847865412445731,0.8500928785882454,0.8557141931442642,0.8509244659481177,0.8507327688619133,0.8547962070976521,0.8538404216255912,0.8452248525822408,0.8504519731300084,0.8552471002440762
MLPClassifier,codrug_w_o,standardization,all_in_one,LOEO,0.7892935827375425,0.010939014274519494,0.7864386461325787,0.7962772965850919,0.8033565889798475,0.7997980430697453,0.7870920362010498,0.7681815236408406,0.7817947167203059,0.7943441259692853,0.7756820096334536,0.7999708404432252
LinearSVC,codrug_w_o,standardization,all_in_one,LOEO,0.7377297665075491,0.001597233378036812,0.73870337170875,0.7369213987947384,0.733686847959911,0.7385953733503251,0.7386817720370651,0.7389301682614424,0.7369807978918721,0.7380175821327515,0.7396051580015984,0.7371751949370369
GaussianNB,codrug_w,original,all_in_one,Standard,0.47070787524029634,0.019307725092387883,0.48063319437544555,0.4699062574248872,0.4786217249497808,0.429414972892412,0.4881336803680584,0.4613797870272372,0.49204322094304165,0.44493433699807766,0.4726764153184872,0.489335162105536
KNeighborsClassifier,codrug_w,original,all_in_one,Standard,0.596840238028382,0.008624533983763241,0.6089217443894852,0.5940665701881331,0.6135116746225459,0.59149890921658,0.597641315851999,0.5835313303237791,0.6026092403395469,0.5944067650171717,0.590400025919606,0.5918148044149728
DecisionTreeClassifier,codrug_w,original,all_in_one,Standard,0.6969333866125235,0.01598615856207123,0.7178218891072856,0.7015627362464091,0.706989653757263,0.6765287167635052,0.7149275331014968,0.7007257489686157,0.6892833228934919,0.6939866514028986,0.7040952977514742,0.6634123161327947
RandomForestClassifier,codrug_w,original,all_in_one,Standard,0.8849496187657948,0.006014809715401607,0.8850141477849537,0.8801677214506339,0.8891612847484717,0.8865234248439424,0.8833914724496188,0.8724566386590924,0.892447134803551,0.8855163401516297,0.8941751085383502,0.8806429142277038
MLPClassifier,codrug_w,original,all_in_one,Standard,0.4981656478821521,0.016113392816666485,0.5292729550510832,0.5230333498930816,0.4822072704494892,0.5019898697539797,0.4838569453744303,0.4965062531049528,0.4900317515173769,0.48593861373307123,0.4823746679050478,0.506444802039009
LinearSVC,codrug_w,original,all_in_one,Standard,0.3028147072164503,0.06846276673992162,0.2385899734324038,0.2708409832170551,0.2777852776637795,0.26874581506361106,0.4873965915718081,0.2340324427068709,0.326713933948204,0.2922651575696049,0.32335248504222736,0.3084244119489383
GaussianNB,codrug_w,original,all_in_one,Stratified,0.49504179536471044,0.010497783080882879,0.49189742315916796,0.4830604574810463,0.5052622200142558,0.4975565371406354,0.49781843315981594,0.5002132967578893,0.5007883880165023,0.5022274661425147,0.4692474674384949,0.5023462643367821
KNeighborsClassifier,codrug_w,original,all_in_one,Stratified,0.5976972050024839,0.003935694910763605,0.5959457416247272,0.6005842711190791,0.5971283236494805,0.6017560533079896,0.5983379052638399,0.5975981165086292,0.6026470397649956,0.5946605611594703,0.588348057109532,0.5999659805170962
DecisionTreeClassifier,codrug_w,original,all_in_one,Stratified,0.6939461520184892,0.013880307302520005,0.6907305008963863,0.6992785709657213,0.6824308270514288,0.7241991921722789,0.7072164503099552,0.7000021599671684,0.6918158843985571,0.6727973734799231,0.6895317191178694,0.6814588418256041
RandomForestClassifier,codrug_w,original,all_in_one,Stratified,0.8867450914746096,0.005981404214987001,0.8925416333671728,0.8743709095621746,0.8842554593170183,0.8922014385381343,0.8940644102209646,0.8819577942415275,0.8850519472104025,0.8930276259800851,0.8827434822990691,0.887236214009547
MLPClassifier,codrug_w,original,all_in_one,Stratified,0.5001757673283367,0.002383569416679759,0.5,0.4985798215867119,0.5020249692204679,0.49555316759185264,0.5046979285914853,0.49891461649782926,0.4985798215867119,0.5014201784132881,0.5019871697950191,0.5
LinearSVC,codrug_w,original,all_in_one,Stratified,0.2668026545996501,0.021805465786668372,0.2782523705639674,0.2938824329870186,0.25485722617016215,0.23834427716698706,0.28785612458690624,0.2419028230770892,0.25561051472017626,0.2957265049571246,0.2812979242715511,0.24029634749551806
GaussianNB,codrug_w,original,all_in_one,LODO,0.35896764369181594,5.551115123125783e-17,0.3589676436918159,0.3589676436918159,0.3589676436918159,0.3589676436918159,0.3589676436918159,0.3589676436918159,0.3589676436918159,0.3589676436918159,0.3589676436918159,0.3589676436918159
KNeighborsClassifier,codrug_w,original,all_in_one,LODO,0.5903190271507872,0.0,0.5903190271507872,0.5903190271507872,0.5903190271507872,0.5903190271507872,0.5903190271507872,0.5903190271507872,0.5903190271507872,0.5903190271507872,0.5903190271507872,0.5903190271507872
DecisionTreeClassifier,codrug_w,original,all_in_one,LODO,0.653579605589995,0.014457017515840003,0.6490323347085124,0.6267360736116812,0.6570134133961163,0.6724139793075145,0.6313044041730566,0.6718253882540984,0.6564032226710154,0.6655614834654513,0.6523802838196858,0.6531254724928182
RandomForestClassifier,codrug_w,original,all_in_one,LODO,0.7424703544506123,0.014264888511349912,0.7436334967708491,0.7274310430481457,0.7247175842927186,0.7396753569345745,0.7501754973324405,0.7403422467978488,0.7267479534311078,0.756990193749055,0.7734788431215847,0.7415113290277988
MLPClassifier,codrug_w,original,all_in_one,LODO,0.4824313670432209,0.041645232151956216,0.4721904227055749,0.5346026740393546,0.54497051644815,0.5063287038037022,0.4120677365704042,0.4399961120590966,0.4940330906970214,0.4300008639868674,0.5013823789878394,0.4887411711341988
LinearSVC,codrug_w,original,all_in_one,LODO,0.2813951227941335,0.03845912678368434,0.28245890662461937,0.32361168110244726,0.26358619348985896,0.2840680821651511,0.3129306434542195,0.28315549603646023,0.2117577812817245,0.3499092813789231,0.2639479879905825,0.23852517441734886
GaussianNB,codrug_w,original,all_in_one,LOEO,0.12518629716828306,2.7755575615628914e-17,0.12518629716828303,0.12518629716828303,0.12518629716828303,0.12518629716828303,0.12518629716828303,0.12518629716828303,0.12518629716828303,0.12518629716828303,0.12518629716828303,0.12518629716828303
KNeighborsClassifier,codrug_w,original,all_in_one,LOEO,0.5692674471348036,0.0,0.5692674471348036,0.5692674471348036,0.5692674471348036,0.5692674471348036,0.5692674471348036,0.5692674471348036,0.5692674471348036,0.5692674471348036,0.5692674471348036,0.5692674471348036
DecisionTreeClassifier,codrug_w,original,all_in_one,LOEO,0.6377346264336781,0.012140177038290406,0.6352355444197249,0.6196999805602954,0.6412510529839947,0.6401656694818239,0.6459327818217163,0.6436702162127135,0.6372929131477201,0.6524234831630559,0.6496857247769834,0.6119888977687539
RandomForestClassifier,codrug_w,original,all_in_one,LOEO,0.8580523576041644,0.002285887371295439,0.8582251549776443,0.8577364624057714,0.8570533727887336,0.8593780374538306,0.8591080415577683,0.8538917208458431,0.862245393870013,0.8580496576452039,0.8599234291638768,0.8549123053329589
MLPClassifier,codrug_w,original,all_in_one,LOEO,0.4945574227271746,0.029123412092253692,0.4667230058103117,0.4794587122275742,0.49063654232455667,0.4426258720867443,0.5309361297708275,0.5020087694667041,0.5054782167311057,0.4772555457157051,0.5019007711082791,0.5485506620299372
LinearSVC,codrug_w,original,all_in_one,LOEO,0.2838267058340713,0.03268745529800125,0.23868987191394692,0.295659005983109,0.2568443959651813,0.22751744173488564,0.3166862863684472,0.2848105708793226,0.3249589606237985,0.2807228330129382,0.28586355487396586,0.3265141369851178
GaussianNB,codrug_w,standardization,all_in_one,Standard,0.6449375769488304,0.011499040657802509,0.6392557833120938,0.6489756355703393,0.6605125602090849,0.6640711061191871,0.6395716785104866,0.6414454500291595,0.6369203188111542,0.6354785407261809,0.6266118754994923,0.6565328207011254
KNeighborsClassifier,codrug_w,standardization,all_in_one,Standard,0.6977155647234161,0.006268537979476718,0.6967244097889713,0.6934952588720652,0.7089039246603452,0.7098543102144848,0.6912029937144956,0.6919724820182733,0.6961979177916495,0.6933467611292309,0.6992839708836426,0.6961736181610041
DecisionTreeClassifier,codrug_w,standardization,all_in_one,Standard,0.6929963064561419,0.014965895110114608,0.677003909540575,0.7086636283128497,0.7030099142493035,0.6839914033306693,0.6948236386806921,0.718658876385079,0.6730457697043005,0.7014493379700628,0.6726839752035769,0.69663261118431
RandomForestClassifier,codrug_w,standardization,all_in_one,Standard,0.8878353349029094,0.003684231955317815,0.889806574940061,0.8891585847895112,0.8839179644469404,0.8943479059118301,0.8892152839276843,0.8904464652137287,0.8833725727368943,0.8902817677171306,0.8820603926820313,0.8857458366632827
MLPClassifier,codrug_w,standardization,all_in_one,Standard,0.8545262112015898,0.006869439317842692,0.855687193554658,0.8576257640883858,0.8460159405577035,0.8496014860574119,0.8605309199300171,0.8609143141024256,0.8471283236494803,0.8437155755232519,0.8633334773311445,0.8607091172214183
LinearSVC,codrug_w,standardization,all_in_one,Standard,0.8001555176361318,0.008281676786628039,0.8072229302114609,0.8045067714970732,0.812158455191481,0.7991446530012742,0.8008024278030973,0.8049009655053243,0.7976218761474826,0.7884852150247317,0.7830150981705077,0.8036967838088862
GaussianNB,codrug_w,standardization,all_in_one,Stratified,0.6463631552800397,0.009757376170434125,0.6376574076074044,0.6447879992224118,0.6643465019331707,0.6385321943106466,0.6550586431086247,0.6333509730652094,0.659348877897056,0.6397498758018878,0.6492672311380867,0.6415318487158996
KNeighborsClassifier,codrug_w,standardization,all_in_one,Stratified,0.7054066678186492,0.00867962615104051,0.7092954187096356,0.6954365293647538,0.7075566451389939,0.7079022398859537,0.7121897747154243,0.7196119618981791,0.7103538026222002,0.6881223405404238,0.6978664924293152,0.7057314728816122
DecisionTreeClassifier,codrug_w,standardization,all_in_one,Stratified,0.6939348121908547,0.01668011381836858,0.7071030520336091,0.7122815733200856,0.7142039441000497,0.6962708166835865,0.6548642460634598,0.7000021599671684,0.6900069118949392,0.6977179946864808,0.6880845411149751,0.6788128820441929
RandomForestClassifier,codrug_w,standardization,all_in_one,Stratified,0.8902920275611811,0.0025070905918313825,0.8851950450353154,0.8910593558977904,0.8885105946389615,0.8919098429703869,0.8935325183057218,0.8903789662397131,0.8887832904939845,0.888850789468,0.8942426075123657,0.8904572650495712
MLPClassifier,codrug_w,standardization,all_in_one,Stratified,0.8519434304598571,0.008060253303899145,0.8613031081927555,0.8419660021167678,0.8536082251549776,0.8581225565371406,0.8567563773030651,0.8450871546752489,0.8653206471261637,0.8498984815430807,0.8396926366719226,0.8476791152774479
LinearSVC,codrug_w,standardization,all_in_one,Stratified,0.8069842538393417,0.0075084583169521294,0.8106140786660043,0.8031891915242888,0.7924541546968485,0.8097230922089984,0.7969900857506965,0.8049171652590881,0.8060025487612588,0.8159383977363543,0.8136758321273517,0.8163379916625267
GaussianNB,codrug_w,standardization,all_in_one,LODO,0.532232110071927,0.0,0.532232110071927,0.532232110071927,0.532232110071927,0.532232110071927,0.532232110071927,0.532232110071927,0.532232110071927,0.532232110071927,0.532232110071927,0.532232110071927
KNeighborsClassifier,codrug_w,standardization,all_in_one,LODO,0.6224647385359743,0.0,0.6224647385359743,0.6224647385359743,0.6224647385359743,0.6224647385359743,0.6224647385359743,0.6224647385359743,0.6224647385359743,0.6224647385359743,0.6224647385359743,0.6224647385359743
DecisionTreeClassifier,codrug_w,standardization,all_in_one,LODO,0.65937533749487,0.012785037571715988,0.6486921398794739,0.6434920189213124,0.6628939240123549,0.6767339136445126,0.6863889668877033,0.6474933581009569,0.6584173920556408,0.6523802838196858,0.6626671274596625,0.6545942501673975
RandomForestClassifier,codrug_w,standardization,all_in_one,LODO,0.7427630300019439,0.010405886551051069,0.7509908849385489,0.7350152277685378,0.743533598289306,0.7263861589303842,0.747559237099596,0.7467816489189365,0.7477914335702098,0.7624711104391213,0.7391947642395834,0.7279062358252155
MLPClassifier,codrug_w,standardization,all_in_one,LODO,0.6483160355962589,0.013652871402329585,0.6358187355552196,0.6748763418796034,0.6319712940363306,0.6547346480333498,0.6527798777458583,0.657963798950256,0.6400927705898871,0.6596809728492126,0.646437674147353,0.6288042421755189
LinearSVC,codrug_w,standardization,all_in_one,LODO,0.6061559064302223,0.0006109586549769424,0.6060705877270667,0.6066969782059313,0.6058437911743741,0.6057735922413978,0.6048340065231008,0.6057033933084217,0.6063297837872863,0.6069507743482299,0.6065565803399788,0.606799576646435
GaussianNB,codrug_w,standardization,all_in_one,LOEO,0.5860422921571591,1.1102230246251565e-16,0.5860422921571592,0.5860422921571592,0.5860422921571592,0.5860422921571592,0.5860422921571592,0.5860422921571592,0.5860422921571592,0.5860422921571592,0.5860422921571592,0.5860422921571592
KNeighborsClassifier,codrug_w,standardization,all_in_one,LOEO,0.6042859148540941,1.1102230246251565e-16,0.6042859148540942,0.6042859148540942,0.6042859148540942,0.6042859148540942,0.6042859148540942,0.6042859148540942,0.6042859148540942,0.6042859148540942,0.6042859148540942,0.6042859148540942
DecisionTreeClassifier,codrug_w,standardization,all_in_one,LOEO,0.6398422143983412,0.01270062817619926,0.6225943365660843,0.6485787416031276,0.6388534894269607,0.6571484113441476,0.6205369678380889,0.6490755340518823,0.6319793939132126,0.6272976650754909,0.6496641251052984,0.6526934790591183
RandomForestClassifier,codrug_w,standardization,all_in_one,LOEO,0.8584133421171998,0.0025744852831089773,0.8634900749508608,0.8588596453333909,0.8554495971661231,0.8583223535002269,0.8570452729118517,0.8588785450461153,0.8554468972071624,0.8554036978637924,0.8596588331857355,0.861578504006739
MLPClassifier,codrug_w,standardization,all_in_one,LOEO,0.7959484415836879,0.00841389721464355,0.8030028943560058,0.7910177765297968,0.7949030174741345,0.7998250426593514,0.8019553102792837,0.8091129014838974,0.7835739896753569,0.8008159275979005,0.7944737239993952,0.780803831781757
LinearSVC,codrug_w,standardization,all_in_one,LOEO,0.7455612674687345,0.0012182578649158945,0.7467060500680389,0.7452912715726722,0.7449726764153185,0.7434714992332117,0.7482288269218308,0.7448106788776812,0.744918677236106,0.7451508737067196,0.7461768581117568,0.7458852625440093
GaussianNB,addition_w_o,original,all_in_one,Standard,0.6340643022226062,0.005904373546015353,0.6388075901246302,0.6426361319307947,0.6365747240641942,0.6407353608225155,0.6232801261420826,0.6355271399874722,0.6353057433527011,0.626679374473508,0.6294090329826987,0.6316877983454652
KNeighborsClassifier,addition_w_o,original,all_in_one,Standard,0.6072998790418385,0.008701746658194572,0.5863770870682766,0.6206557660323564,0.6086463485755016,0.6062649847722315,0.6141299652245286,0.612885284143681,0.6012754606129986,0.6115245048275265,0.605098602501242,0.6061407866600428
DecisionTreeClassifier,addition_w_o,original,all_in_one,Standard,0.6779602350044279,0.016002371263856497,0.6683424411948937,0.6951854331814157,0.660517960127006,0.6821824308270513,0.6903687063956627,0.6712367972006825,0.6597943711255588,0.6705132081992353,0.669066030196341,0.7123949715964317
RandomForestClassifier,addition_w_o,original,all_in_one,Standard,0.8850505972309219,0.0024948048139904534,0.8850141477849536,0.8846172538177419,0.8820441929282674,0.8906948614381062,0.8847657515605762,0.8833941724085793,0.885643238222779,0.8837235674017755,0.8824680864850853,0.888140700261356
MLPClassifier,addition_w_o,original,all_in_one,Standard,0.8606545780504135,0.006418571249892967,0.8600773268246322,0.8518586517484933,0.8685497980430698,0.8549528047173682,0.8563945828023414,0.8610169125429292,0.8652288485215025,0.8540888178499687,0.8612005097522517,0.873177527701579
LinearSVC,addition_w_o,original,all_in_one,Standard,0.8695239432360629,0.006301377619337291,0.8753482947059205,0.8536514244983476,0.8646348575501653,0.8739119165388686,0.8750296995485669,0.8672592176598916,0.8692787869624382,0.8698619780979329,0.8749217011901419,0.8713415556083548
GaussianNB,addition_w_o,original,all_in_one,Stratified,0.6227269045510508,0.0155189292995552,0.6100962265373565,0.6298194267447135,0.6458598829297795,0.5961725381774197,0.6238741171134199,0.6137492710110807,0.6416425470332852,0.6055683953603905,0.6376979069918137,0.6227887336112491
KNeighborsClassifier,addition_w_o,original,all_in_one,Stratified,0.6098780698533381,0.007381380150670614,0.6103851221461434,0.617248417824049,0.6127853856621379,0.612210294403525,0.6118700995744865,0.6183446011620622,0.6089919433224614,0.6109791131174805,0.6055899950320756,0.5903757262889605
DecisionTreeClassifier,addition_w_o,original,all_in_one,Stratified,0.6809409896969567,0.011577973685986627,0.6918158843985571,0.6877227466142515,0.6919292826749034,0.6949370369570382,0.6613549474047995,0.6878361448905976,0.6851901851091863,0.6665334686912759,0.6729107717562693,0.6691794284726872
