Model,Parameter,Dataset,Mode,AUC_avg,AUC_std,Repeat1,Repeat2,Repeat3,Repeat4,Repeat5,Repeat6,Repeat7,Repeat8,Repeat9,Repeat10
DeepDDI_1072,"{'mode': 'LOEO', 'epoch': 200, 'batch_size': 2000, 'model': 'DeepDDI_1072', 'hidden_channels': 4096, 'hidden_layers_num': 5, 'out_channels': 1}",screening_1440,LOEO,0.6724621415699787,0.013383935378000296,0.6571322436849925,0.6849372451076475,0.677286522715058,0.6689165691884543,0.6968875470266509,0.6732240523537036,0.6879959533369162,0.6561996143024248,0.6611947140463469,0.660846953937593
DeepDDI_1075,"{'mode': 'LOEO', 'epoch': 200, 'batch_size': 2000, 'model': 'DeepDDI_1075', 'hidden_channels': 4096, 'hidden_layers_num': 7, 'out_channels': 1}",screening_1440,LOEO,0.630513578451519,0.01606585769393012,0.6482959754671052,0.6523979640226361,0.6338955455091524,0.6166339982928141,0.6206806613764977,0.6161281654073536,0.619178969997787,0.6313742847206855,0.6570848218519807,0.609465397869179
DeepDDI_1078,"{'mode': 'LOEO', 'epoch': 200, 'batch_size': 2000, 'model': 'DeepDDI_1078', 'hidden_channels': 4096, 'hidden_layers_num': 9, 'out_channels': 1}",screening_1440,LOEO,0.5892589548228004,0.01399611446177472,0.6088172994846827,0.5821741329708198,0.5671888337390534,0.59874015996965,0.593500047421833,0.5928124308431602,0.6084616357370933,0.5944168695267301,0.5710062912965129,0.5754718472384686
DeepDDI_1081,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1081', 'hidden_channels': 1024, 'hidden_layers_num': 3, 'out_channels': 1}",screening_1440,LOEO,0.705240112547817,0.021472215456979055,0.7394367866965952,0.706162467199899,0.6599498909297842,0.7301065410515002,0.7086244506971009,0.6877272296165154,0.6912601561759033,0.7135642249691758,0.6984327084189561,0.7171366697227404
DeepDDI_1084,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1084', 'hidden_channels': 1024, 'hidden_layers_num': 5, 'out_channels': 1}",screening_1440,LOEO,0.6460090575701052,0.026273576342870062,0.6970969934557871,0.6737140779614934,0.6410009168221049,0.6146067149315544,0.65781195662483,0.656661977174291,0.6110421738168252,0.6575234738073408,0.6303072934779171,0.6203249976289082
DeepDDI_1087,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1087', 'hidden_channels': 1024, 'hidden_layers_num': 7, 'out_channels': 1}",screening_1440,LOEO,0.6085434383990389,0.02054876954759415,0.5996846448104708,0.5996411747968764,0.5884140558313046,0.5698760709430621,0.6318445512313869,0.6401907938414847,0.6079478992127976,0.6199298156871423,0.5992657519521988,0.6286396256836648
DeepDDI_1090,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1090', 'hidden_channels': 1024, 'hidden_layers_num': 9, 'out_channels': 1}",screening_1440,LOEO,0.5778298978849863,0.019626888958929913,0.5673192437798362,0.6027156903038158,0.567090038253612,0.5718677879295628,0.5821464702348962,0.5639364863583194,0.5381982864911005,0.581636685530018,0.5974716259365813,0.6059166640321204
DeepDDI_1093,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1093', 'hidden_channels': 2048, 'hidden_layers_num': 3, 'out_channels': 1}",screening_1440,LOEO,0.680944326768044,0.0266883848094074,0.6577961493471594,0.6629848882425469,0.6659882709999683,0.6919596282128293,0.6693512693243968,0.6837398438240966,0.6550219721159622,0.7468227371882015,0.6696041857671272,0.7061743226581518
DeepDDI_1096,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1096', 'hidden_channels': 2048, 'hidden_layers_num': 5, 'out_channels': 1}",screening_1440,LOEO,0.6253445986532199,0.013850110237042348,0.635910973412159,0.6168711074578735,0.630089943409946,0.6284104201574405,0.624047611520344,0.623490404982454,0.62913755493029,0.5971278176472448,0.6532989788498624,0.6150611741645854
DeepDDI_1099,"{'mode': 'LOEO', 'epoch': 400, 'batch_size': 32, 'model': 'DeepDDI_1099', 'hidden_channels': 2048, 'hidden_layers_num': 7, 'out_channels': 1}",screening_1440,LOEO,0.6077653251557017,0.028861718800686224,0.6039644652397964,0.6373257247636813,0.6019648446144605,0.5768786949511555,0.5875644146565078,0.5716109196674148,0.5976573614492112,0.6395822136511651,0.5945947014005248,0.6665099111630994
