Model,Parameter,Dataset,Mode,AUC_avg,AUC_std,Repeat1,Repeat2,Repeat3,Repeat4,Repeat5,Repeat6,Repeat7,Repeat8,Repeat9,Repeat10
DeepDDS,['dropout=0.25'],all_in_one,Standard,0.8776286800440634,0.0031078648592111004,0.8779159556774736,0.8757694883037779,0.8791228373328724,0.88478195131434,0.875467092900188,0.8784937468950472,0.8768548718059485,0.8785018467719292,0.8774812622848133,0.8718977471542433
DeepDDS,['dropout=0.75'],all_in_one,Standard,0.8297108883944964,0.008476649789876434,0.8306207745642266,0.8281962114175865,0.8362096896127179,0.8247996630451218,0.8331533360692918,0.8410480160701557,0.8282718102684838,0.8394766399550727,0.8254476531956716,0.8098850897466359
DeepDrug,"['dropout_rate=0.1, default']",all_in_one,Standard,0.8494492083720327,0.007784796985307326,0.8511944618441799,0.8391688446335616,0.8504330734172841,0.8588191459489816,0.8367334816510789,0.8626152882476187,0.8488562973842797,0.8482839060846274,0.8551796012700608,0.8432079832386546
DeepDrug,['dropout_rate=0.05'],all_in_one,Standard,0.8609672332980539,0.0069858242899029565,0.8681394042810548,0.8546180098062508,0.8687819945136834,0.857145171393395,0.8637492710110806,0.8717411495345271,0.8623506922694775,0.8496014860574119,0.8528684363997667,0.8606767177138908
DeepDrug,['dropout_rate=0.3'],all_in_one,Standard,0.8527949975160377,0.01331998711376571,0.8645214592738191,0.8529818346761129,0.8404972244421884,0.8483541050176038,0.8560489880553817,0.8669244227487741,0.8449629565630603,0.8782426507117091,0.8444661641143054,0.8309501695574226
EPGCNDS,"['hidden_channels=32, default']",all_in_one,Standard,0.8002316564788217,0.004348288759469809,0.7986964598138108,0.8000248396224378,0.8047875672289782,0.8019742099920082,0.7979188716331511,0.7963420956001469,0.8100794867918009,0.7970278851761454,0.801099423288766,0.7943657256409704
EPGCNDS,['hidden_channels=16'],all_in_one,Standard,0.7829616389830873,0.0068712967642233815,0.7918817633971963,0.7859202540121389,0.7785601658854786,0.7834038922608376,0.7848186707562045,0.7850832667343457,0.7653627664859495,0.7856394582802342,0.7802989394561203,0.788647212562369
EPGCNDS,['hidden_channels=64'],all_in_one,Standard,0.8067250577791217,0.0061938385218064575,0.8178823681880036,0.8066127394863597,0.7980322699094973,0.8107328768602717,0.8057217530293539,0.7961314988012183,0.8119316586387887,0.8065587403071475,0.8031405922629976,0.8105060803075794
GCNBMP,"['hidden_conv_layers=1, default']",all_in_one,Standard,0.7851113463075362,0.012253884623138162,0.7832634943948853,0.7892034041082575,0.7955915070090935,0.7773451843531978,0.767884528155172,0.7950245156273625,0.7841652806877336,0.7615612242693911,0.798874657105212,0.7981996673650561
GCNBMP,['hidden_conv_layers=3'],all_in_one,Standard,0.7494340886018531,0.013148617803810837,0.7612696287016436,0.7370617966606908,0.7348046309696094,0.7638075901246302,0.7323206687258352,0.7360250124198113,0.7578406808216513,0.7451022744454285,0.7566526988789771,0.7694559042702551
GCNBMP,['hidden_conv_layers=5'],all_in_one,Standard,0.7485452621120159,0.019907708922170073,0.7225954165496684,0.7590664621897747,0.7865844439164524,0.7632405987428992,0.732358468151284,0.7353176231721278,0.7434175000539991,0.740620342570793,0.773225046979286,0.7290267187938743
MRGNN,"['hidden_channels=32, default']",all_in_one,Standard,0.8500488692571873,0.008925714045050314,0.8509433656608419,0.8444823638680692,0.8572045704905286,0.8601880251420178,0.8515508564269825,0.8551904011059033,0.8600773268246322,0.8367388815690001,0.8514563578633604,0.832656543620537
MRGNN,['hidden_channels=16'],all_in_one,Standard,0.8230722293021145,0.014901082935679896,0.8124014514979373,0.8160193965051731,0.7954889085685897,0.8455191481089488,0.8219647061364667,0.8094908957383848,0.8316305592154999,0.822407499406009,0.844719960256604,0.8310797675875327
MRGNN,['hidden_channels=64'],all_in_one,Standard,0.8543272242261917,0.012048163165022286,0.8578444607641964,0.8561839860034128,0.8275509212259973,0.8598451303540187,0.8727077348424305,0.8547854072618095,0.8382184590794219,0.8602015249368209,0.8618269002311165,0.8541077175626931
SSIDDI,"['head_number=(2,2), default']",all_in_one,Standard,0.8536012052616799,0.005719988585360183,0.8475981165086292,0.8607253169751821,0.8527064388621293,0.8553469987256195,0.8530088342657192,0.8409076182042032,0.8574745663865909,0.8538350217076701,0.8613301077823617,0.8530790331986954
SSIDDI,"['head_number=(1,1)']",all_in_one,Standard,0.8528608765146769,0.010541058654880647,0.8386828520206493,0.8470581247165042,0.8548124068514158,0.8352863036481846,0.8602825237056396,0.8488724971380435,0.860660517960127,0.8706449661965139,0.849299090653822,0.8630094822558696
SSIDDI,"['head_number=(4,4)']",all_in_one,Standard,0.8520174093353781,0.00918149624139641,0.8441799684644794,0.8678748083029137,0.8380672613776272,0.8554819966736504,0.859526535196665,0.8503412748126228,0.8578093612977081,0.8467287297233081,0.8402002289565198,0.8599639285482861
