Model,Parameter,Dataset,Mode,AUC_avg,AUC_std,Repeat1,Repeat2,Repeat3,Repeat4,Repeat5,Repeat6,Repeat7,Repeat8,Repeat9,Repeat10
DeepDDS,['dropout=0.25'],1440_pairs,LODO,0.6739673895861654,0.037687214592803026,0.6863599000980052,0.6384440896588789,0.6529117005469318,0.7218867566627676,0.6038538142961019,0.6740855489867534,0.6692090038253611,0.6501414751351522,0.7167019695867978,0.7260796370649046
DeepDDS,['dropout=0.75'],1440_pairs,LODO,0.6607754260061333,0.027290158781373405,0.6691023047010844,0.7072255066232493,0.6334727008314628,0.6706356106351364,0.6499241250671809,0.673998608959565,0.6131919635800323,0.6776856564762417,0.6289241566817364,0.6835936265056433
DeepDrug,"['dropout_rate=0.1, default']",1440_pairs,LODO,0.6968108817299485,0.039901029828362175,0.7550504252157693,0.710434383990389,0.6976067781606652,0.7133034048876103,0.7049808731940185,0.6547769593120674,0.6610682558249819,0.6347886566975435,0.7639341152666688,0.6721649647497708
DeepDrug,['dropout_rate=0.05'],1440_pairs,LODO,0.7262961967689925,0.03723127096719037,0.6955202175081407,0.7241867155638456,0.7606620087888465,0.7148446144604976,0.6737377888779994,0.6930858967468622,0.7997613101071732,0.7004362808637097,0.7663052069172647,0.7344219278555847
DeepDrug,['dropout_rate=0.3'],1440_pairs,LODO,0.7061027947266922,0.03382476805076759,0.7344377351332553,0.6696278966836331,0.6836489519774904,0.7040640510891215,0.6444231924377983,0.715326736429452,0.7443923682463406,0.6791675887578642,0.742704941355,0.7432344851569662
EPGCNDS,"['hidden_channels=32, default']",1440_pairs,LODO,0.6348455628971579,0.018201291504075602,0.6259286775631501,0.656918845436439,0.6614871486832538,0.5962030919035124,0.6366064936296671,0.6430716701969587,0.6339508709809997,0.6431428029464767,0.6148319686383611,0.6363140589927602
EPGCNDS,['hidden_channels=16'],1440_pairs,LODO,0.5987259334197464,0.018426784613968922,0.6137333628402516,0.5934605292276565,0.5614745028611172,0.5719073061237394,0.6100265562264866,0.6241740697417091,0.5945275204704246,0.6046916000126459,0.6002260440706901,0.6130378426227435
EPGCNDS,['hidden_channels=64'],1440_pairs,LODO,0.6531725206284974,0.018968296523695416,0.6045888527077866,0.6589184660617748,0.6695883784894565,0.6566817362713794,0.6362350226044069,0.6673595523378965,0.6625857544813633,0.6456561600961084,0.6631706237551769,0.6669406594796244
GCNBMP,"['hidden_conv_layers=1, default']",1440_pairs,LODO,0.5889443899971548,0.022374704928562788,0.6127612152635074,0.5783092535803485,0.5674812683759604,0.6168473965413677,0.6157487907432582,0.6069125225253708,0.5554440264297683,0.5878015238215675,0.5585896746862256,0.5895482280041731
GCNBMP,['hidden_conv_layers=3'],1440_pairs,LODO,0.5779709778381966,0.021107507889083953,0.5686905251177642,0.6174401694540166,0.5852565521165944,0.5897616262527268,0.5592535803483923,0.5675998229584901,0.5528279219752774,0.6048575764281876,0.5501881066042806,0.5838338971262369
GCNBMP,['hidden_conv_layers=5'],1440_pairs,LODO,0.5798101545951757,0.03405046880080758,0.5710458094906896,0.5004426037747779,0.5984793398880844,0.5412728019980398,0.6132433372324618,0.5955391862413455,0.5844503809553918,0.5874774746293194,0.6237709841611079,0.5823796275805381
MRGNN,"['hidden_channels=32, default']",1440_pairs,LODO,0.6981517340583604,0.023210065087075956,0.6798038316841073,0.6667904903417534,0.7065971673358414,0.729304321709715,0.6912206379817268,0.7277591603174101,0.6902089722108059,0.7109797350700263,0.6600961082482375,0.7187569156839809
MRGNN,['hidden_channels=16'],1440_pairs,LODO,0.6973625557206538,0.021333791901510975,0.7161012930353136,0.668213145332111,0.6584363440928203,0.6940027188517593,0.7220527330783093,0.6934652714109575,0.6922955328633302,0.7271268692105844,0.6895292592709683,0.7124023900603839
MRGNN,['hidden_channels=64'],1440_pairs,LODO,0.7180740412886093,0.02233155235042536,0.7321654389681009,0.6912048307040561,0.7077787613417217,0.6945322626537257,0.7445069710094527,0.7495534444058045,0.6949590591508331,0.7142083715342544,0.7487670323416902,0.7030642407764535
SSIDDI,"['head_number=(2,2), default']",1440_pairs,LODO,0.7286198665865765,0.026230575669208903,0.7596345357402549,0.7108058550156492,0.7314422560146693,0.7476842338212513,0.6852138724668837,0.7355837627643766,0.703534507287155,0.7030128671240241,0.736508488508109,0.7727782871233918
SSIDDI,"['head_number=(1,1)']",1440_pairs,LODO,0.7403251557016851,0.02697650098743973,0.7448547311182069,0.7421516866365275,0.7803815876829693,0.7353387499604818,0.7529796718409155,0.7189228920995228,0.7268344345736777,0.7545603996079796,0.768684202206696,0.678543201289874
SSIDDI,"['head_number=(4,4)']",1440_pairs,LODO,0.7330838418007651,0.03492719268921177,0.7246767411716354,0.7221238658278271,0.6975830672441593,0.6703787423729884,0.7971847238468591,0.772667636179697,0.7450444184502546,0.7544023268312732,0.736706079478992,0.7100708166039644
